Time,Sex,AgeGrpStart,mx
1958,Female,2,0.01107359
1958,Female,3,0.00893919
1958,Female,4,0.00724436
1958,Female,5,0.00590257
1958,Female,6,0.00485052
1958,Female,7,0.00403501
1958,Female,8,0.00341497
1958,Female,9,0.00295808
1958,Female,10,0.00264157
1958,Female,11,0.0024478
1958,Female,12,0.00236038
1958,Female,13,0.00236559
1958,Female,14,0.00244439
1958,Female,15,0.00258121
1958,Female,16,0.00275386
1958,Female,17,0.00293638
1958,Female,18,0.00311001
1958,Female,19,0.00325917
1958,Female,20,0.0033841
1958,Female,21,0.0034918
1958,Female,22,0.00359297
1958,Female,23,0.00369933
1958,Female,24,0.00381552
1958,Female,25,0.00394253
1958,Female,26,0.00407614
1958,Female,27,0.0042101
1958,Female,28,0.00433958
1958,Female,29,0.00446063
1958,Female,30,0.00457197
1958,Female,31,0.00467405
1958,Female,32,0.00477063
1958,Female,33,0.00486765
1958,Female,34,0.00497438
1958,Female,35,0.00510161
1958,Female,36,0.00525876
1958,Female,37,0.00545398
1958,Female,38,0.00568585
1958,Female,39,0.0059456
1958,Female,40,0.00621256
1958,Female,41,0.00645873
1958,Female,42,0.00666619
1958,Female,43,0.0068267
1958,Female,44,0.00695706
1958,Female,45,0.00709013
1958,Female,46,0.00726429
1958,Female,47,0.00752142
1958,Female,48,0.00788291
1958,Female,49,0.0083557
1958,Female,50,0.0089236
1958,Female,51,0.00954709
1958,Female,52,0.01018955
1958,Female,53,0.0108184
1958,Female,54,0.01143113
1958,Female,55,0.01205794
1958,Female,56,0.01274717
1958,Female,57,0.01356542
1958,Female,58,0.01456618
1958,Female,59,0.01578608
1958,Female,60,0.01723823
1958,Female,61,0.01890368
1958,Female,62,0.02075907
1958,Female,63,0.02278001
1958,Female,64,0.02496093
1958,Female,65,0.02732869
1958,Female,66,0.02992896
1958,Female,67,0.03283163
1958,Female,68,0.03610684
1958,Female,69,0.03979684
1958,Female,70,0.04391133
1958,Female,71,0.04841914
1958,Female,72,0.05328664
1958,Female,73,0.05849591
1958,Female,74,0.06407853
1958,Female,75,0.07014448
1958,Female,76,0.07683672
1958,Female,77,0.08433109
1958,Female,78,0.09279763
1958,Female,79,0.10232192
1958,Female,80,0.11292307
1958,Female,81,0.12451586
1958,Female,82,0.13697206
1958,Female,83,0.15017471
1958,Female,84,0.16401726
1958,Female,85,0.17844455
1958,Female,86,0.19345158
1958,Female,87,0.20915025
1958,Female,88,0.22588882
1958,Female,89,0.2440734
1958,Female,90,0.26400402
1958,Female,91,0.28600947
1958,Female,92,0.31034463
1958,Female,93,0.3370233
1958,Female,94,0.36590335
1958,Female,95,0.39619745
1958,Female,96,0.42689515
1958,Female,97,0.45717452
1958,Female,98,0.4863429
1958,Female,99,0.51436266
1958,Female,100,0.57189382
1959,Female,0,0.06319347
1959,Female,1,0.01292686
1959,Female,2,0.01041201
1959,Female,3,0.00842168
1959,Female,4,0.00683793
1959,Female,5,0.00558117
1959,Female,6,0.0045935
1959,Female,7,0.00382623
1959,Female,8,0.00324182
1959,Female,9,0.00281071
1959,Female,10,0.00251218
1959,Female,11,0.00233011
1959,Female,12,0.00224939
1959,Female,13,0.00225732
1959,Female,14,0.00233591
1959,Female,15,0.00247045
1959,Female,16,0.0026397
1959,Female,17,0.00281857
1959,Female,18,0.00298878
1959,Female,19,0.00313506
1959,Female,20,0.0032575
1959,Female,21,0.00336283
1959,Female,22,0.00346143
1959,Female,23,0.00356469
1959,Female,24,0.00367718
1959,Female,25,0.0037999
1959,Female,26,0.00392878
1959,Female,27,0.00405775
1959,Female,28,0.00418211
1959,Female,29,0.00429799
1959,Female,30,0.00440409
1959,Female,31,0.00450082
1959,Female,32,0.00459192
1959,Female,33,0.00468337
1959,Female,34,0.00478454
1959,Female,35,0.00490644
1959,Female,36,0.00505872
1959,Female,37,0.00524982
1959,Female,38,0.00547859
1959,Female,39,0.00573645
1959,Female,40,0.00600271
1959,Female,41,0.0062491
1959,Female,42,0.00645722
1959,Female,43,0.0066182
1959,Female,44,0.00674845
1959,Female,45,0.00688064
1959,Female,46,0.00705313
1959,Female,47,0.00730795
1959,Female,48,0.00766658
1959,Female,49,0.008136
1959,Female,50,0.0086998
1959,Female,51,0.00931779
1959,Female,52,0.00995251
1959,Female,53,0.01057047
1959,Female,54,0.01116886
1959,Female,55,0.01177817
1959,Female,56,0.01244739
1959,Female,57,0.01324405
1959,Female,58,0.01422225
1959,Female,59,0.01541906
1959,Female,60,0.01684775
1959,Female,61,0.01848895
1959,Female,62,0.02031863
1959,Female,63,0.02231127
1959,Female,64,0.02446025
1959,Female,65,0.0267917
1959,Female,66,0.02935091
1959,Female,67,0.03220791
1959,Female,68,0.0354332
1959,Female,69,0.03906987
1959,Female,70,0.04312895
1959,Female,71,0.04758076
1959,Female,72,0.05239289
1959,Female,73,0.05754793
1959,Female,74,0.06307693
1959,Female,75,0.06908839
1959,Female,76,0.07572358
1959,Female,77,0.08315672
1959,Female,78,0.09155674
1959,Female,79,0.10100944
1959,Female,80,0.11153503
1959,Female,81,0.12305049
1959,Female,82,0.13543009
1959,Female,83,0.14855516
1959,Female,84,0.16231942
1959,Female,85,0.17667247
